??(h:m:s:ms),??(V),??(A),D+(V),D-(V),????
00:02:37:010,4.749,0.496,1.9,1.9,null
00:02:37:020,4.749,0.496,1.9,1.9,null
00:02:37:030,4.749,0.496,1.9,1.9,null
00:02:37:040,4.749,0.496,1.9,1.9,null
00:02:37:050,4.749,0.496,1.9,1.9,null
00:02:37:060,4.749,0.496,1.9,1.9,null
00:02:37:070,4.749,0.496,1.9,1.9,null
00:02:37:080,4.749,0.496,1.9,1.9,null
00:02:37:090,4.749,0.496,1.9,1.9,null
00:02:37:100,4.749,0.496,1.9,1.9,null
00:02:37:110,4.749,0.496,1.9,1.9,null
00:02:37:120,4.749,0.496,1.9,1.9,null
00:02:37:130,4.749,0.496,1.9,1.9,null
00:02:37:140,4.749,0.496,1.9,1.9,null
00:02:37:150,4.749,0.496,1.9,1.9,null
00:02:37:160,4.749,0.496,1.9,1.9,null
00:02:37:170,4.749,0.496,1.9,1.9,null
00:02:37:180,4.749,0.496,1.9,1.9,null
00:02:37:190,4.749,0.496,1.9,1.9,null
00:02:37:200,4.749,0.496,1.9,1.9,null
00:02:37:210,4.749,0.496,1.9,1.9,null
00:02:37:220,4.749,0.496,1.9,1.9,null
00:02:37:230,4.749,0.496,1.9,1.9,null
00:02:37:240,4.749,0.496,1.9,1.9,null
00:02:37:250,4.749,0.496,1.9,1.9,null
00:02:37:260,4.749,0.496,1.9,1.9,null
00:02:37:270,4.749,0.496,1.9,1.9,null
00:02:37:280,4.749,0.496,1.9,1.9,null
00:02:37:290,4.749,0.496,1.9,1.9,null
00:02:37:300,4.749,0.496,1.9,1.9,null
00:02:37:310,4.749,0.496,1.9,1.9,null
00:02:37:320,4.749,0.496,1.9,1.9,null
00:02:37:330,4.749,0.496,1.9,1.9,null
00:02:37:340,4.749,0.496,1.9,1.9,null
00:02:37:350,4.749,0.496,1.9,1.9,null
00:02:37:360,4.749,0.496,1.9,1.9,null
00:02:37:370,4.749,0.496,1.9,1.9,null
00:02:37:380,4.749,0.496,1.9,1.9,null
00:02:37:390,4.749,0.496,1.9,1.9,null
00:02:37:400,4.749,0.496,1.9,1.9,null
00:02:37:410,4.749,0.496,1.9,1.9,null
00:02:37:420,4.749,0.496,1.9,1.9,null
00:02:37:430,4.749,0.496,1.9,1.9,null
00:02:37:440,4.749,0.496,1.9,1.9,null
00:02:37:450,4.749,0.496,1.9,1.9,null
00:02:37:460,4.749,0.496,1.9,1.9,null
00:02:37:470,4.749,0.496,1.9,1.9,null
00:02:37:480,4.749,0.496,1.9,1.9,null
00:02:37:490,4.749,0.496,1.9,1.9,null
00:02:37:500,4.749,0.496,1.9,1.9,null
00:02:37:510,4.749,0.496,1.9,1.9,null
00:02:37:520,4.749,0.496,1.9,1.9,null
00:02:37:530,4.749,0.496,1.9,1.9,null
00:02:37:540,4.749,0.496,1.9,1.9,null
00:02:37:550,4.749,0.496,1.9,1.9,null
00:02:37:560,4.749,0.496,1.9,1.9,null
00:02:37:570,4.749,0.496,1.9,1.9,null
00:02:37:580,4.749,0.496,1.9,1.9,null
00:02:37:590,4.749,0.496,1.9,1.9,null
00:02:37:600,4.749,0.496,1.9,1.9,null
00:02:37:610,4.749,0.496,1.9,1.9,null
00:02:37:620,4.749,0.496,1.9,1.9,null
00:02:37:630,4.749,0.496,1.9,1.9,null
00:02:37:640,4.749,0.496,1.9,1.9,null
00:02:37:650,4.749,0.496,1.9,1.9,null
00:02:37:660,4.749,0.496,1.9,1.9,null
00:02:37:670,4.749,0.496,1.9,1.9,null
00:02:37:680,4.749,0.496,1.9,1.9,null
00:02:37:690,4.749,0.496,1.9,1.9,null
00:02:37:700,4.749,0.496,1.9,1.9,null
00:02:37:710,4.749,0.496,1.9,1.9,null
00:02:37:720,4.749,0.496,1.9,1.9,null
00:02:37:730,4.749,0.496,1.9,1.9,null
00:02:37:740,4.749,0.496,1.9,1.9,null
00:02:37:750,4.749,0.496,1.9,1.9,null
00:02:37:760,4.749,0.496,1.9,1.9,null
00:02:37:770,4.749,0.496,1.9,1.9,null
00:02:37:780,4.749,0.496,1.9,1.9,null
00:02:37:790,4.749,0.496,1.9,1.9,null
00:02:37:800,4.749,0.496,1.9,1.9,null
00:02:37:810,4.749,0.496,1.9,1.9,null
00:02:37:820,4.749,0.496,1.9,1.9,null
00:02:37:830,4.749,0.496,1.9,1.9,null
00:02:37:840,4.749,0.496,1.9,1.9,null
00:02:37:850,4.749,0.496,1.9,1.9,null
00:02:37:860,4.749,0.496,1.9,1.9,null
00:02:37:870,4.749,0.496,1.9,1.9,null
00:02:37:880,4.749,0.496,1.9,1.9,null
00:02:37:890,4.749,0.496,1.9,1.9,null
00:02:37:900,4.749,0.496,1.9,1.9,null
00:02:37:910,4.749,0.496,1.9,1.9,null
00:02:37:920,4.749,0.496,1.9,1.9,null
00:02:37:930,4.749,0.496,1.9,1.9,null
00:02:37:940,4.749,0.496,1.9,1.9,null
00:02:37:950,4.749,0.496,1.9,1.9,null
00:02:37:960,4.749,0.496,1.9,1.9,null
00:02:37:970,4.749,0.496,1.9,1.9,null
00:02:37:980,4.749,0.496,1.9,1.9,null
00:02:37:990,4.749,0.496,1.9,1.9,null
00:02:38:000,4.749,0.496,1.9,1.9,null
00:02:38:010,4.749,0.496,1.9,1.9,null
00:02:38:020,4.749,0.496,1.9,1.9,null
00:02:38:030,4.749,0.496,1.9,1.9,null
00:02:38:040,4.749,0.496,1.9,1.9,null
00:02:38:050,4.749,0.496,1.9,1.9,null
00:02:38:060,4.749,0.496,1.9,1.9,null
00:02:38:070,4.749,0.496,1.9,1.9,null
00:02:38:080,4.749,0.496,1.9,1.9,null
00:02:38:090,4.749,0.496,1.9,1.9,null
00:02:38:100,4.749,0.496,1.9,1.9,null
00:02:38:110,4.749,0.496,1.9,1.9,null
00:02:38:120,4.749,0.496,1.9,1.9,null
00:02:38:130,4.749,0.496,1.9,1.9,null
00:02:38:140,4.749,0.496,1.9,1.9,null
00:02:38:150,4.749,0.496,1.9,1.9,null
00:02:38:160,4.749,0.496,1.9,1.9,null
00:02:38:170,4.749,0.496,1.9,1.9,null
00:02:38:180,4.749,0.496,1.9,1.9,null
00:02:38:190,4.749,0.496,1.9,1.9,null
00:02:38:200,4.749,0.496,1.9,1.9,null
00:02:38:210,4.749,0.496,1.9,1.9,null
00:02:38:220,4.749,0.496,1.9,1.9,null
00:02:38:230,4.749,0.496,1.9,1.9,null
00:02:38:240,4.749,0.496,1.9,1.9,null
00:02:38:250,4.749,0.496,1.9,1.9,null
00:02:38:260,4.749,0.496,1.9,1.9,null
00:02:38:270,4.749,0.496,1.9,1.9,null
00:02:38:280,4.749,0.496,1.9,1.9,null
00:02:38:290,4.749,0.496,1.9,1.9,null
00:02:38:300,4.749,0.496,1.9,1.9,null
00:02:38:310,4.749,0.496,1.9,1.9,null
00:02:38:320,4.749,0.496,1.9,1.9,null
00:02:38:330,4.749,0.496,1.9,1.9,null
00:02:38:340,4.749,0.496,1.9,1.9,null
00:02:38:350,4.749,0.496,1.9,1.9,null
00:02:38:360,4.749,0.496,1.9,1.9,null
00:02:38:370,4.749,0.496,1.9,1.9,null
00:02:38:380,4.749,0.496,1.9,1.9,null
00:02:38:390,4.749,0.496,1.9,1.9,null
00:02:38:400,4.749,0.496,1.9,1.9,null
00:02:38:410,4.749,0.496,1.9,1.9,null
00:02:38:420,4.749,0.496,1.9,1.9,null
00:02:38:430,4.749,0.496,1.9,1.9,null
00:02:38:440,4.749,0.496,1.9,1.9,null
00:02:38:450,4.749,0.496,1.9,1.9,null
00:02:38:460,4.749,0.496,1.9,1.9,null
00:02:38:470,4.749,0.496,1.9,1.9,null
00:02:38:480,4.749,0.496,1.9,1.9,null
00:02:38:490,4.749,0.496,1.9,1.9,null
00:02:38:500,4.749,0.496,1.9,1.9,null
00:02:38:510,4.749,0.496,1.9,1.9,null
00:02:38:520,4.749,0.496,1.9,1.9,null
00:02:38:530,4.749,0.496,1.9,1.9,null
00:02:38:540,4.749,0.496,1.9,1.9,null
00:02:38:550,4.749,0.496,1.9,1.9,null
00:02:38:560,4.749,0.496,1.9,1.9,null
00:02:38:570,4.749,0.496,1.9,1.9,null
00:02:38:580,4.749,0.496,1.9,1.9,null
00:02:38:590,4.749,0.496,1.9,1.9,null
00:02:38:600,4.749,0.496,1.9,1.9,null
00:02:38:610,4.749,0.496,1.9,1.9,null
00:02:38:620,4.749,0.496,1.9,1.9,null
00:02:38:630,4.749,0.496,1.9,1.9,null
00:02:38:640,4.749,0.496,1.9,1.9,null
00:02:38:650,4.749,0.496,1.9,1.9,null
00:02:38:660,4.749,0.496,1.9,1.9,null
00:02:38:670,4.749,0.496,1.9,1.9,null
00:02:38:680,4.749,0.496,1.9,1.9,null
00:02:38:690,4.749,0.496,1.9,1.9,null
00:02:38:700,4.749,0.496,1.9,1.9,null
00:02:38:710,4.749,0.496,1.9,1.9,null
00:02:38:720,4.749,0.496,1.9,1.9,null
00:02:38:730,4.749,0.496,1.9,1.9,null
00:02:38:740,4.749,0.496,1.9,1.9,null
00:02:38:750,4.749,0.496,1.9,1.9,null
00:02:38:760,4.749,0.496,1.9,1.9,null
00:02:38:770,4.749,0.496,1.9,1.9,null
00:02:38:780,4.749,0.496,1.9,1.9,null
00:02:38:790,4.749,0.496,1.9,1.9,null
00:02:38:800,4.749,0.496,1.9,1.9,null
00:02:38:810,4.749,0.496,1.9,1.9,null
00:02:38:820,4.749,0.496,1.9,1.9,null
00:02:38:830,4.749,0.496,1.9,1.9,null
00:02:38:840,4.749,0.496,1.9,1.9,null
00:02:38:850,4.749,0.496,1.9,1.9,null
00:02:38:860,4.749,0.496,1.9,1.9,null
00:02:38:870,4.749,0.496,1.9,1.9,null
00:02:38:880,4.749,0.496,1.9,1.9,null
00:02:38:890,4.749,0.496,1.9,1.9,null
00:02:38:900,4.749,0.496,1.9,1.9,null
00:02:38:910,4.749,0.496,1.9,1.9,null
00:02:38:920,4.749,0.496,1.9,1.9,null
00:02:38:930,4.749,0.496,1.9,1.9,null
00:02:38:940,4.749,0.496,1.9,1.9,null
00:02:38:950,4.749,0.496,1.9,1.9,null
00:02:38:960,4.749,0.496,1.9,1.9,null
00:02:38:970,4.749,0.496,1.9,1.9,null
00:02:38:980,4.749,0.496,1.9,1.9,null
00:02:38:990,4.749,0.496,1.9,1.9,null
00:02:39:000,4.749,0.496,1.9,1.9,null
00:02:39:010,4.749,0.496,1.9,1.9,null
00:02:39:020,4.749,0.496,1.9,1.9,null
00:02:39:030,4.749,0.496,1.9,1.9,null
00:02:39:040,4.749,0.496,1.9,1.9,null
00:02:39:050,4.749,0.496,1.9,1.9,null
00:02:39:060,4.749,0.496,1.9,1.9,null
00:02:39:070,4.749,0.496,1.9,1.9,null
00:02:39:080,4.749,0.496,1.9,1.9,null
00:02:39:090,4.749,0.496,1.9,1.9,null
00:02:39:100,4.749,0.496,1.9,1.9,null
00:02:39:110,4.749,0.496,1.9,1.9,null
00:02:39:120,4.749,0.496,1.9,1.9,null
00:02:39:130,4.749,0.496,1.9,1.9,null
00:02:39:140,4.749,0.496,1.9,1.9,null
00:02:39:150,4.749,0.496,1.9,1.9,null
00:02:39:160,4.749,0.496,1.9,1.9,null
00:02:39:170,4.749,0.496,1.9,1.9,null
00:02:39:180,4.749,0.496,1.9,1.9,null
00:02:39:190,4.749,0.496,1.9,1.9,null
00:02:39:200,4.749,0.496,1.9,1.9,null
00:02:39:210,4.749,0.496,1.9,1.9,null
00:02:39:220,4.749,0.496,1.9,1.9,null
00:02:39:230,4.749,0.496,1.9,1.9,null
00:02:39:240,4.749,0.496,1.9,1.9,null
00:02:39:250,4.749,0.496,1.9,1.9,null
00:02:39:260,4.749,0.496,1.9,1.9,null
00:02:39:270,4.749,0.496,1.9,1.9,null
00:02:39:280,4.749,0.496,1.9,1.9,null
00:02:39:290,4.749,0.496,1.9,1.9,null
00:02:39:300,4.749,0.496,1.9,1.9,null
00:02:39:310,4.749,0.496,1.9,1.9,null
00:02:39:320,4.749,0.496,1.9,1.9,null
00:02:39:330,4.749,0.496,1.9,1.9,null
00:02:39:340,4.749,0.496,1.9,1.9,null
00:02:39:350,4.749,0.496,1.9,1.9,null
00:02:39:360,4.749,0.496,1.9,1.9,null
00:02:39:370,4.749,0.496,1.9,1.9,null
00:02:39:380,4.749,0.496,1.9,1.9,null
00:02:39:390,4.749,0.496,1.9,1.9,null
00:02:39:400,4.749,0.496,1.9,1.9,null
00:02:39:410,4.749,0.496,1.9,1.9,null
00:02:39:420,4.749,0.496,1.9,1.9,null
00:02:39:430,4.749,0.496,1.9,1.9,null
00:02:39:440,4.749,0.496,1.9,1.9,null
00:02:39:450,4.749,0.496,1.9,1.9,null
00:02:39:460,4.749,0.496,1.9,1.9,null
00:02:39:470,4.749,0.496,1.9,1.9,null
00:02:39:480,4.749,0.496,1.9,1.9,null
00:02:39:490,4.749,0.496,1.9,1.9,null
00:02:39:500,4.749,0.496,1.9,1.9,null
00:02:39:510,4.749,0.496,1.9,1.9,null
00:02:39:520,4.749,0.496,1.9,1.9,null
00:02:39:530,4.749,0.496,1.9,1.9,null
00:02:39:540,4.749,0.496,1.9,1.9,null
00:02:39:550,4.749,0.496,1.9,1.9,null
00:02:39:560,4.749,0.496,1.9,1.9,null
00:02:39:570,4.749,0.496,1.9,1.9,null
00:02:39:580,4.749,0.496,1.9,1.9,null
00:02:39:590,4.749,0.496,1.9,1.9,null
00:02:39:600,4.749,0.496,1.9,1.9,null
00:02:39:610,4.749,0.496,1.9,1.9,null
00:02:39:620,4.749,0.496,1.9,1.9,null
00:02:39:630,4.749,0.496,1.9,1.9,null
00:02:39:640,4.749,0.496,1.9,1.9,null
00:02:39:650,4.749,0.496,1.9,1.9,null
00:02:39:660,4.749,0.496,1.9,1.9,null
00:02:39:670,4.749,0.496,1.9,1.9,null
00:02:39:680,4.749,0.496,1.9,1.9,null
00:02:39:690,4.749,0.496,1.9,1.9,null
00:02:39:700,4.749,0.496,1.9,1.9,null
00:02:39:710,4.749,0.496,1.9,1.9,null
00:02:39:720,4.749,0.496,1.9,1.9,null
00:02:39:730,4.749,0.496,1.9,1.9,null
00:02:39:740,4.749,0.496,1.9,1.9,null
00:02:39:750,4.749,0.496,1.9,1.9,null
00:02:39:760,4.749,0.496,1.9,1.9,null
00:02:39:770,4.749,0.496,1.9,1.9,null
00:02:39:780,4.749,0.496,1.9,1.9,null
00:02:39:790,4.749,0.496,1.9,1.9,null
00:02:39:800,4.749,0.496,1.9,1.9,null
00:02:39:810,4.749,0.496,1.9,1.9,null
00:02:39:820,4.749,0.496,1.9,1.9,null
00:02:39:830,4.749,0.496,1.9,1.9,null
00:02:39:840,4.749,0.496,1.9,1.9,null
00:02:39:850,4.749,0.496,1.9,1.9,null
00:02:39:860,4.749,0.496,1.9,1.9,null
00:02:39:870,4.749,0.496,1.9,1.9,null
00:02:39:880,4.749,0.496,1.9,1.9,null
00:02:39:890,4.749,0.496,1.9,1.9,null
00:02:39:900,4.749,0.496,1.9,1.9,null
00:02:39:910,4.749,0.496,1.9,1.9,null
00:02:39:920,4.749,0.496,1.9,1.9,null
00:02:39:930,4.749,0.496,1.9,1.9,null
00:02:39:940,4.749,0.496,1.9,1.9,null
00:02:39:950,4.749,0.496,1.9,1.9,null
00:02:39:960,4.749,0.496,1.9,1.9,null
00:02:39:970,4.749,0.496,1.9,1.9,null
00:02:39:980,4.749,0.496,1.9,1.9,null
00:02:39:990,4.749,0.496,1.9,1.9,null
00:02:40:000,4.749,0.496,1.9,1.9,null
00:02:40:010,4.749,0.496,1.9,1.9,null
00:02:40:020,4.749,0.496,1.9,1.9,null
00:02:40:030,4.749,0.496,1.9,1.9,null
00:02:40:040,4.749,0.496,1.9,1.9,null
00:02:40:050,4.749,0.496,1.9,1.9,null
00:02:40:060,4.749,0.496,1.9,1.9,null
00:02:40:070,4.749,0.496,1.9,1.9,null
00:02:40:080,4.749,0.496,1.9,1.9,null
00:02:40:090,4.749,0.496,1.9,1.9,null
00:02:40:100,4.749,0.496,1.9,1.9,null
00:02:40:110,4.749,0.496,1.9,1.9,null
00:02:40:120,4.749,0.496,1.9,1.9,null
00:02:40:130,4.749,0.496,1.9,1.9,null
00:02:40:140,4.749,0.496,1.9,1.9,null
00:02:40:150,4.749,0.496,1.9,1.9,null
00:02:40:160,4.749,0.496,1.9,1.9,null
00:02:40:170,4.749,0.496,1.9,1.9,null
00:02:40:180,4.749,0.496,1.9,1.9,null
00:02:40:190,4.749,0.496,1.9,1.9,null
00:02:40:200,4.749,0.496,1.9,1.9,null
00:02:40:210,4.749,0.496,1.9,1.9,null
00:02:40:220,4.749,0.496,1.9,1.9,null
00:02:40:230,4.749,0.496,1.9,1.9,null
00:02:40:240,4.749,0.496,1.9,1.9,null
00:02:40:250,4.749,0.496,1.9,1.9,null
00:02:40:260,4.749,0.496,1.9,1.9,null
00:02:40:270,4.749,0.496,1.9,1.9,null
00:02:40:280,4.749,0.496,1.9,1.9,null
00:02:40:290,4.749,0.496,1.9,1.9,null
00:02:40:300,4.749,0.496,1.9,1.9,null
00:02:40:310,4.749,0.496,1.9,1.9,null
00:02:40:320,4.749,0.496,1.9,1.9,null
00:02:40:330,4.749,0.496,1.9,1.9,null
00:02:40:340,4.749,0.496,1.9,1.9,null
00:02:40:350,4.749,0.496,1.9,1.9,null
00:02:40:360,4.749,0.496,1.9,1.9,null
00:02:40:370,4.749,0.496,1.9,1.9,null
00:02:40:380,4.749,0.496,1.9,1.9,null
00:02:40:390,4.749,0.496,1.9,1.9,null
00:02:40:400,4.749,0.496,1.9,1.9,null
00:02:40:410,4.749,0.496,1.9,1.9,null
00:02:40:420,4.749,0.496,1.9,1.9,null
00:02:40:430,4.749,0.496,1.9,1.9,null
00:02:40:440,4.749,0.496,1.9,1.9,null
00:02:40:450,4.749,0.496,1.9,1.9,null
00:02:40:460,4.749,0.496,1.9,1.9,null
00:02:40:470,4.749,0.496,1.9,1.9,null
00:02:40:480,4.749,0.496,1.9,1.9,null
00:02:40:490,4.749,0.496,1.9,1.9,null
00:02:40:500,4.749,0.496,1.9,1.9,null
00:02:40:510,4.749,0.496,1.9,1.9,null
00:02:40:520,4.749,0.496,1.9,1.9,null
00:02:40:530,4.749,0.496,1.9,1.9,null
00:02:40:540,4.749,0.496,1.9,1.9,null
00:02:40:550,4.749,0.496,1.9,1.9,null
00:02:40:560,4.749,0.496,1.9,1.9,null
00:02:40:570,4.749,0.496,1.9,1.9,null
00:02:40:580,4.749,0.496,1.9,1.9,null
00:02:40:590,4.749,0.496,1.9,1.9,null
00:02:40:600,4.749,0.496,1.9,1.9,null
00:02:40:610,4.749,0.496,1.9,1.9,null
00:02:40:620,4.749,0.496,1.9,1.9,null
00:02:40:630,4.749,0.496,1.9,1.9,null
00:02:40:640,4.749,0.496,1.9,1.9,null
00:02:40:650,4.749,0.496,1.9,1.9,null
00:02:40:660,4.749,0.496,1.9,1.9,null
00:02:40:670,4.749,0.496,1.9,1.9,null
00:02:40:680,4.749,0.496,1.9,1.9,null
00:02:40:690,4.749,0.496,1.9,1.9,null
00:02:40:700,4.749,0.496,1.9,1.9,null
00:02:40:710,4.749,0.496,1.9,1.9,null
00:02:40:720,4.749,0.496,1.9,1.9,null
00:02:40:730,4.749,0.496,1.9,1.9,null
00:02:40:740,4.749,0.496,1.9,1.9,null
00:02:40:750,4.749,0.496,1.9,1.9,null
00:02:40:760,4.749,0.496,1.9,1.9,null
00:02:40:770,4.749,0.496,1.9,1.9,null
00:02:40:780,4.749,0.496,1.9,1.9,null
00:02:40:790,4.749,0.496,1.9,1.9,null
00:02:40:800,4.749,0.496,1.9,1.9,null
00:02:40:810,4.749,0.496,1.9,1.9,null
00:02:40:820,4.749,0.496,1.9,1.9,null
00:02:40:830,4.749,0.496,1.9,1.9,null
00:02:40:840,4.749,0.496,1.9,1.9,null
00:02:40:850,4.749,0.496,1.9,1.9,null
00:02:40:860,4.749,0.496,1.9,1.9,null
00:02:40:870,4.749,0.496,1.9,1.9,null
00:02:40:880,4.749,0.496,1.9,1.9,null
00:02:40:890,4.749,0.496,1.9,1.9,null
00:02:40:900,4.749,0.496,1.9,1.9,null
00:02:40:910,4.749,0.496,1.9,1.9,null
00:02:40:920,4.749,0.496,1.9,1.9,null
00:02:40:930,4.749,0.496,1.9,1.9,null
00:02:40:940,4.749,0.496,1.9,1.9,null
00:02:40:950,4.749,0.496,1.9,1.9,null
00:02:40:960,4.749,0.496,1.9,1.9,null
00:02:40:970,4.749,0.496,1.9,1.9,null
00:02:40:980,4.749,0.496,1.9,1.9,null
00:02:40:990,4.749,0.496,1.9,1.9,null
00:02:41:000,4.749,0.496,1.9,1.9,null
00:02:41:010,4.749,0.496,1.9,1.9,null
00:02:41:020,4.749,0.496,1.9,1.9,null
00:02:41:030,4.749,0.496,1.9,1.9,null
00:02:41:040,4.749,0.496,1.9,1.9,null
00:02:41:050,4.749,0.496,1.9,1.9,null
00:02:41:060,4.749,0.496,1.9,1.9,null
00:02:41:070,4.749,0.496,1.9,1.9,null
00:02:41:080,4.749,0.496,1.9,1.9,null
00:02:41:090,4.749,0.496,1.9,1.9,null
00:02:41:100,4.749,0.496,1.9,1.9,null
00:02:41:110,4.749,0.496,1.9,1.9,null
00:02:41:120,4.749,0.496,1.9,1.9,null
00:02:41:130,4.749,0.496,1.9,1.9,null
00:02:41:140,4.749,0.496,1.9,1.9,null
00:02:41:150,4.749,0.496,1.9,1.9,null
00:02:41:160,4.749,0.496,1.9,1.9,null
00:02:41:170,4.749,0.496,1.9,1.9,null
00:02:41:180,4.749,0.496,1.9,1.9,null
00:02:41:190,4.749,0.496,1.9,1.9,null
00:02:41:200,4.749,0.496,1.9,1.9,null
00:02:41:210,4.749,0.496,1.9,1.9,null
00:02:41:220,4.749,0.496,1.9,1.9,null
00:02:41:230,4.749,0.496,1.9,1.9,null
00:02:41:240,4.749,0.496,1.9,1.9,null
00:02:41:250,4.749,0.496,1.9,1.9,null
00:02:41:260,4.749,0.496,1.9,1.9,null
00:02:41:270,4.749,0.496,1.9,1.9,null
00:02:41:280,4.749,0.496,1.9,1.9,null
00:02:41:290,4.749,0.496,1.9,1.9,null
00:02:41:300,4.749,0.496,1.9,1.9,null
00:02:41:310,4.749,0.496,1.9,1.9,null
00:02:41:320,4.749,0.496,1.9,1.9,null
00:02:41:330,4.749,0.496,1.9,1.9,null
00:02:41:340,4.749,0.496,1.9,1.9,null
00:02:41:350,4.749,0.496,1.9,1.9,null
00:02:41:360,4.749,0.496,1.9,1.9,null
00:02:41:370,4.749,0.496,1.9,1.9,null
00:02:41:380,4.749,0.496,1.9,1.9,null
00:02:41:390,4.749,0.496,1.9,1.9,null
00:02:41:400,4.749,0.496,1.9,1.9,null
00:02:41:410,4.749,0.496,1.9,1.9,null
00:02:41:420,4.749,0.496,1.9,1.9,null
00:02:41:430,4.749,0.496,1.9,1.9,null
00:02:41:440,4.749,0.496,1.9,1.9,null
00:02:41:450,4.749,0.496,1.9,1.9,null
00:02:41:460,4.749,0.496,1.9,1.9,null
00:02:41:470,4.749,0.496,1.9,1.9,null
00:02:41:480,4.749,0.496,1.9,1.9,null
00:02:41:490,4.749,0.496,1.9,1.9,null
00:02:41:500,4.749,0.496,1.9,1.9,null
00:02:41:510,4.749,0.496,1.9,1.9,null
00:02:41:520,4.749,0.496,1.9,1.9,null
00:02:41:530,4.749,0.496,1.9,1.9,null
00:02:41:540,4.749,0.496,1.9,1.9,null
00:02:41:550,4.749,0.496,1.9,1.9,null
00:02:41:560,4.749,0.496,1.9,1.9,null
00:02:41:570,4.749,0.496,1.9,1.9,null
00:02:41:580,4.749,0.496,1.9,1.9,null
00:02:41:590,4.749,0.496,1.9,1.9,null
00:02:41:600,4.749,0.496,1.9,1.9,null
00:02:41:610,4.749,0.496,1.9,1.9,null
00:02:41:620,4.749,0.496,1.9,1.9,null
00:02:41:630,4.749,0.496,1.9,1.9,null
00:02:41:640,4.749,0.496,1.9,1.9,null
00:02:41:650,4.749,0.496,1.9,1.9,null
00:02:41:660,4.749,0.496,1.9,1.9,null
00:02:41:670,4.749,0.496,1.9,1.9,null
00:02:41:680,4.749,0.496,1.9,1.9,null
00:02:41:690,4.749,0.496,1.9,1.9,null
00:02:41:700,4.749,0.496,1.9,1.9,null
00:02:41:710,4.749,0.496,1.9,1.9,null
00:02:41:720,4.749,0.496,1.9,1.9,null
00:02:41:730,4.749,0.496,1.9,1.9,null
00:02:41:740,4.749,0.496,1.9,1.9,null
00:02:41:750,4.749,0.496,1.9,1.9,null
00:02:41:760,4.749,0.496,1.9,1.9,null
00:02:41:770,4.749,0.496,1.9,1.9,null
00:02:41:780,4.749,0.496,1.9,1.9,null
00:02:41:790,4.749,0.496,1.9,1.9,null
00:02:41:800,4.749,0.496,1.9,1.9,null
00:02:41:810,4.749,0.496,1.9,1.9,null
00:02:41:820,4.749,0.496,1.9,1.9,null
00:02:41:830,4.749,0.496,1.9,1.9,null
00:02:41:840,4.749,0.496,1.9,1.9,null
00:02:41:850,4.749,0.496,1.9,1.9,null
00:02:41:860,4.749,0.496,1.9,1.9,null
00:02:41:870,4.749,0.496,1.9,1.9,null
00:02:41:880,4.749,0.496,1.9,1.9,null
00:02:41:890,4.749,0.496,1.9,1.9,null
00:02:41:900,4.749,0.496,1.9,1.9,null
00:02:41:910,4.749,0.496,1.9,1.9,null
00:02:41:920,4.749,0.496,1.9,1.9,null
00:02:41:930,4.749,0.496,1.9,1.9,null
00:02:41:940,4.749,0.496,1.9,1.9,null
00:02:41:950,4.749,0.496,1.9,1.9,null
00:02:41:960,4.749,0.496,1.9,1.9,null
00:02:41:970,4.749,0.496,1.9,1.9,null
00:02:41:980,4.749,0.496,1.9,1.9,null
00:02:41:990,4.749,0.496,1.9,1.9,null
00:02:42:000,4.749,0.496,1.9,1.9,null
00:02:42:010,4.749,0.496,1.9,1.9,null
00:02:42:020,4.749,0.496,1.9,1.9,null
00:02:42:030,4.749,0.496,1.9,1.9,null
00:02:42:040,4.749,0.496,1.9,1.9,null
00:02:42:050,4.749,0.496,1.9,1.9,null
00:02:42:060,4.749,0.496,1.9,1.9,null
00:02:42:070,4.749,0.496,1.9,1.9,null
00:02:42:080,4.749,0.496,1.9,1.9,null
00:02:42:090,4.749,0.496,1.9,1.9,null
00:02:42:100,4.749,0.496,1.9,1.9,null
00:02:42:110,4.749,0.496,1.9,1.9,null
00:02:42:120,4.749,0.496,1.9,1.9,null
00:02:42:130,4.749,0.496,1.9,1.9,null
00:02:42:140,4.749,0.496,1.9,1.9,null
00:02:42:150,4.749,0.496,1.9,1.9,null
00:02:42:160,4.749,0.496,1.9,1.9,null
00:02:42:170,4.749,0.496,1.9,1.9,null
00:02:42:180,4.749,0.496,1.9,1.9,null
00:02:42:190,4.749,0.496,1.9,1.9,null
00:02:42:200,4.749,0.496,1.9,1.9,null
00:02:42:210,4.749,0.496,1.9,1.9,null
00:02:42:220,4.749,0.496,1.9,1.9,null
00:02:42:230,4.749,0.496,1.9,1.9,null
00:02:42:240,4.749,0.496,1.9,1.9,null
00:02:42:250,4.749,0.496,1.9,1.9,null
00:02:42:260,4.749,0.496,1.9,1.9,null
00:02:42:270,4.749,0.496,1.9,1.9,null
00:02:42:280,4.749,0.496,1.9,1.9,null
00:02:42:290,4.749,0.496,1.9,1.9,null
00:02:42:300,4.749,0.496,1.9,1.9,null
00:02:42:310,4.749,0.496,1.9,1.9,null
00:02:42:320,4.749,0.496,1.9,1.9,null
00:02:42:330,4.749,0.496,1.9,1.9,null
00:02:42:340,4.749,0.496,1.9,1.9,null
00:02:42:350,4.749,0.496,1.9,1.9,null
00:02:42:360,4.749,0.496,1.9,1.9,null
00:02:42:370,4.749,0.496,1.9,1.9,null
